instance_id,repo,primary_image,primary_exists_locally,fallback_image,fallback_exists_locally,selected_image,selected_source,selected_image_runnable,selected_image_id,selected_repo_tags,selected_repo_digests
home-assistant__core-142977@fa60db7,home-assistant/core,reviewbench/home-assistant__core-142977,False,ghcr.io/c-crab-benchmark/home-assistant__core-142977,True,ghcr.io/c-crab-benchmark/home-assistant__core-142977,fallback,,sha256:f2d81260a9528f569d1fda96c10565cb9d62ac3dcb31fb0ba1aa56f86b8d940b,ghcr.io/c-crab-benchmark/home-assistant__core-142977:latest,ghcr.io/c-crab-benchmark/home-assistant__core-142977@sha256:4d0368d6579d8b0197293e5694f792c56f6d97b87a4992bef5b6fbeedb767a11
dbt-labs__dbt-core-7276@acfae95,dbt-labs/dbt-core,reviewbench/dbt-labs__dbt-core-7276,False,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7276,True,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7276,fallback,,sha256:b40600dea098b7d28e0ba2be3d0df5b55335bc22e0c60500cfb402c852094602,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7276:latest,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7276@sha256:6a9095df640c6321ef9c11fed38d42cc0055f14504182cc82126a287c1696b44
saleor__saleor-5611@a2d5871,saleor/saleor,reviewbench/saleor__saleor-5611,False,ghcr.io/c-crab-benchmark/saleor__saleor-5611,True,ghcr.io/c-crab-benchmark/saleor__saleor-5611,fallback,,sha256:fd73e69bf047c23903998424ada609c1533e72d98d0c7188e651fd365edc79e1,ghcr.io/c-crab-benchmark/saleor__saleor-5611:latest,ghcr.io/c-crab-benchmark/saleor__saleor-5611@sha256:64a236c022d5368542f811bfa1315b8aae6f1ff2acd286ea3b296a32e37ca72d
PostHog__posthog-7569@db32271,PostHog/posthog,reviewbench/posthog__posthog-7569,True,ghcr.io/c-crab-benchmark/posthog__posthog-7569,True,reviewbench/posthog__posthog-7569,primary,,sha256:2950a4e2eac2ed7888420d90cffc3ad368fde9a41c0682dfb449e9c2cb3ba996,reviewbench/posthog__posthog-7569:latest;ghcr.io/c-crab-benchmark/posthog__posthog-7569:latest,
dbt-labs__dbt-core-10664@4a736f4,dbt-labs/dbt-core,reviewbench/dbt-labs__dbt-core-10664,True,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-10664,True,reviewbench/dbt-labs__dbt-core-10664,primary,,sha256:2b41acb5ad76cd4a48efc31669f5b7eb855e28ccce568b50820c9b45f44a3946,reviewbench/dbt-labs__dbt-core-10664:latest;ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-10664:latest,
dbt-labs__dbt-core-8743@fb6f32f,dbt-labs/dbt-core,reviewbench/dbt-labs__dbt-core-8743,False,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-8743,True,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-8743,fallback,,sha256:2e22eeeb022f06820bc2ff31ddc06ec5a8d7adfbb6bc96f140ea6d0eda569078,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-8743:latest,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-8743@sha256:efbddbce7da5c80395c0c7a084ae3ec6d366b5deea296ae74bb2dbd6d5bdfaec
pwndbg__pwndbg-2075@3d3a319,pwndbg/pwndbg,reviewbench/pwndbg__pwndbg-2075,False,ghcr.io/c-crab-benchmark/pwndbg__pwndbg-2075,True,ghcr.io/c-crab-benchmark/pwndbg__pwndbg-2075,fallback,,sha256:c04655e8cca9a35558f5249384ad30b1d01b8ee27832e9147e464c5a7959f6d7,ghcr.io/c-crab-benchmark/pwndbg__pwndbg-2075:latest,ghcr.io/c-crab-benchmark/pwndbg__pwndbg-2075@sha256:6ffdcad597ba357428bf8c479514cad7fd5910b06dcb1aff5edbc42d2d670aaa
geldata__gel-6352@24b4f19,geldata/gel,reviewbench/geldata__gel-6352,False,ghcr.io/c-crab-benchmark/geldata__gel-6352,True,ghcr.io/c-crab-benchmark/geldata__gel-6352,fallback,,sha256:08e7f9a88fa7ad5fb3494ad60b9acd93e1633634b3a827e68eef8bed4335d3af,ghcr.io/c-crab-benchmark/geldata__gel-6352:latest,ghcr.io/c-crab-benchmark/geldata__gel-6352@sha256:af8366421587646ef2120e2d2014924601269714bf0b0337641ad72062d2a7ee
PostHog__posthog-8874@960dad4,PostHog/posthog,reviewbench/posthog__posthog-8874,False,ghcr.io/c-crab-benchmark/posthog__posthog-8874,True,ghcr.io/c-crab-benchmark/posthog__posthog-8874,fallback,,sha256:138e5ed22343819a1d454fa05a37af8b1929a5e2e0df2003842568e4c479323e,ghcr.io/c-crab-benchmark/posthog__posthog-8874:latest,ghcr.io/c-crab-benchmark/posthog__posthog-8874@sha256:566a8f3dd8193aa844f7ac0fe4f78efd6f50177dc5589ad398563c6f6b27e900
geldata__gel-5130@2e5341f,geldata/gel,reviewbench/geldata__gel-5130,False,ghcr.io/c-crab-benchmark/geldata__gel-5130,True,ghcr.io/c-crab-benchmark/geldata__gel-5130,fallback,,sha256:53972eba14bd5e127ffc51a7bf036d2714b7b4a28d14f16926e75b34bcad4b63,ghcr.io/c-crab-benchmark/geldata__gel-5130:latest,ghcr.io/c-crab-benchmark/geldata__gel-5130@sha256:af7d1e4ac215351c29b2218bcb76f6167deaa912b4e8fda3ef5ec45ca2136d92
geldata__gel-4469@95cccee,geldata/gel,reviewbench/geldata__gel-4469,True,ghcr.io/c-crab-benchmark/geldata__gel-4469,False,reviewbench/geldata__gel-4469,primary,,sha256:6001933f16883cf6e403d94e1dab20405bcd7ca2f22edaff9e6554449bdb4492,reviewbench/geldata__gel-4469:latest,
frappe__frappe-15891@ec9ae72,frappe/frappe,reviewbench/frappe__frappe-15891,True,ghcr.io/c-crab-benchmark/frappe__frappe-15891,False,reviewbench/frappe__frappe-15891,primary,,sha256:13d24d6952baeca44484eee913a285e991d79cb2174757d86c6c85b8973ac845,reviewbench/frappe__frappe-15891:latest,
RasaHQ__rasa-5341@d8b1c24,RasaHQ/rasa,reviewbench/rasahq__rasa-5341,False,ghcr.io/c-crab-benchmark/rasahq__rasa-5341,True,ghcr.io/c-crab-benchmark/rasahq__rasa-5341,fallback,,sha256:b7798576ac51dbc3b781c83025e21d3258111aa4de177e374d28cdf68ee9358f,ghcr.io/c-crab-benchmark/rasahq__rasa-5341:latest,ghcr.io/c-crab-benchmark/rasahq__rasa-5341@sha256:133861c049a9d36f00e1fa73db99ddffea9934a57c485749a453a5734f39db92
dbt-labs__dbt-core-7186@c6b5b12,dbt-labs/dbt-core,reviewbench/dbt-labs__dbt-core-7186,False,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7186,True,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7186,fallback,,sha256:481eac7cad58b3d7827d213f73409c5f889cc2f1b76226c0490c59522018e49e,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7186:latest,ghcr.io/c-crab-benchmark/dbt-labs__dbt-core-7186@sha256:6ba2752d759ee18ef149ec1742dcf03695665996674ce93441dbe748575d23ca
All-Hands-AI__OpenHands-8343@9d4e2af,All-Hands-AI/OpenHands,reviewbench/all-hands-ai__openhands-8343,False,ghcr.io/c-crab-benchmark/all-hands-ai__openhands-8343,True,ghcr.io/c-crab-benchmark/all-hands-ai__openhands-8343,fallback,,sha256:e424940c9d8d90ef42ab2c2c94c7980696f9ece2778d1f46a485b53eb8389bfc,ghcr.io/c-crab-benchmark/all-hands-ai__openhands-8343:latest,ghcr.io/c-crab-benchmark/all-hands-ai__openhands-8343@sha256:67456eead22f340a1da297020316f0c1d69fd753943ec6019f86dd84d2719cb7
home-assistant__core-121178@b09b3b5,home-assistant/core,reviewbench/home-assistant__core-121178,True,ghcr.io/c-crab-benchmark/home-assistant__core-121178,False,reviewbench/home-assistant__core-121178,primary,,sha256:48deea37d60dbf555a1d0b0166dc91ac4e1778fcc1d5b5ba0a90c38f63a9cae1,reviewbench/home-assistant__core-121178:latest,
skypilot-org__skypilot-1489@1430d74,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-1489,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1489,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1489,fallback,,sha256:1c27e412632000b6850483649eb204f0a65aae917a8d0937b84b5dc8c5d09956,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1489:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1489@sha256:33dbad1d791b2266141ba2607c00af423e167941970bf5aaeb5303703919f1be
saleor__saleor-4617@9c2907b,saleor/saleor,reviewbench/saleor__saleor-4617,False,ghcr.io/c-crab-benchmark/saleor__saleor-4617,True,ghcr.io/c-crab-benchmark/saleor__saleor-4617,fallback,,sha256:3f7aad277268e52608809e3995867af12a789508ca8fcb1c255fd99c274d185e,ghcr.io/c-crab-benchmark/saleor__saleor-4617:latest,ghcr.io/c-crab-benchmark/saleor__saleor-4617@sha256:71fb0fef5d26a1b44cd7b834ec74b882aa11fd88e1ef770784a9ccc55dfb80c8
ansible__ansible-65021@f63c26e,ansible/ansible,reviewbench/ansible__ansible-65021,False,ghcr.io/c-crab-benchmark/ansible__ansible-65021,True,ghcr.io/c-crab-benchmark/ansible__ansible-65021,fallback,,sha256:516c0390711070542eb29ef8cbc55bf7cfb6f8c402812f6f48985077dc89585d,ghcr.io/c-crab-benchmark/ansible__ansible-65021:latest,ghcr.io/c-crab-benchmark/ansible__ansible-65021@sha256:259b1eb5d9182f42972476272100279d29856ad25982fdf63d5356a06f5c899f
netbox-community__netbox-13373@1d02196,netbox-community/netbox,reviewbench/netbox-community__netbox-13373,False,ghcr.io/c-crab-benchmark/netbox-community__netbox-13373,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-13373,fallback,,sha256:0a13078088dffe082fe73e23c3838b92bf7f82d2f775f6d1e5769c02bbdd46d5,ghcr.io/c-crab-benchmark/netbox-community__netbox-13373:latest,ghcr.io/c-crab-benchmark/netbox-community__netbox-13373@sha256:28dc1b390cc21fb079ab98ac8e851cfc0bb6f9f6057eb59004c8f6b9ba5b6b50
ManimCommunity__manim-482@f2fd3e3,ManimCommunity/manim,reviewbench/manimcommunity__manim-482,False,ghcr.io/c-crab-benchmark/manimcommunity__manim-482,True,ghcr.io/c-crab-benchmark/manimcommunity__manim-482,fallback,,sha256:bcc4866a799955d8231de19d4ef57e46ac3b3ed8f2bee1adc3e9af2c210a8d0a,ghcr.io/c-crab-benchmark/manimcommunity__manim-482:latest,ghcr.io/c-crab-benchmark/manimcommunity__manim-482@sha256:4ece9daca407fa9ce575b7b5be3c4103f582b8f0ca84a38ef83e09c1cbea303c
home-assistant__core-146453@71eab0c,home-assistant/core,reviewbench/home-assistant__core-146453,False,ghcr.io/c-crab-benchmark/home-assistant__core-146453,True,ghcr.io/c-crab-benchmark/home-assistant__core-146453,fallback,,sha256:66e681bee89abf35e06371f86d4fd7734c45337b0d3cbc43bfb19c95f4fa1da1,ghcr.io/c-crab-benchmark/home-assistant__core-146453:latest,ghcr.io/c-crab-benchmark/home-assistant__core-146453@sha256:678739e47ee2aa92541157b72359e658221d6d616cfa7faa97502db3fbbdf9a6
netbox-community__netbox-14754@44cf93a,netbox-community/netbox,reviewbench/netbox-community__netbox-14754,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-14754,False,reviewbench/netbox-community__netbox-14754,primary,,sha256:095b8597d42db8b1cb0196253dfe29da86269b9e5c47f0f7da1a9d9abd2ea20b,reviewbench/netbox-community__netbox-14754:latest,
netbox-community__netbox-16426@759cbc3,netbox-community/netbox,reviewbench/netbox-community__netbox-16426,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-16426,False,reviewbench/netbox-community__netbox-16426,primary,,sha256:8351b701e1455bea1f09ca6c5dfb9fb5ecc70b1fa8f9d6e98889d7a4c0fb2bd9,reviewbench/netbox-community__netbox-16426:latest,
netbox-community__netbox-17674@1507840,netbox-community/netbox,reviewbench/netbox-community__netbox-17674,False,ghcr.io/c-crab-benchmark/netbox-community__netbox-17674,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-17674,fallback,,sha256:b444ef65de34490632f8df0d0d52bced3fa2684e6243f6dea49227a4fb1d4043,ghcr.io/c-crab-benchmark/netbox-community__netbox-17674:latest,ghcr.io/c-crab-benchmark/netbox-community__netbox-17674@sha256:80569e8530d48adabdd47221655cd32f9e405bfb6ce1063beaee7fb5e12f7217
netbox-community__netbox-14047@0ec158d,netbox-community/netbox,reviewbench/netbox-community__netbox-14047,False,ghcr.io/c-crab-benchmark/netbox-community__netbox-14047,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-14047,fallback,,sha256:9c78050dc686b78f8a55338232778aaa2133df88ef2111272de3be560366fe33,ghcr.io/c-crab-benchmark/netbox-community__netbox-14047:latest,ghcr.io/c-crab-benchmark/netbox-community__netbox-14047@sha256:f162f121213a66e573b0493523cdb0301603c4a326bbc62cb10aa953b48dcbb8
langflow-ai__langflow-918@c710c1c,langflow-ai/langflow,reviewbench/langflow-ai__langflow-918,False,ghcr.io/c-crab-benchmark/langflow-ai__langflow-918,True,ghcr.io/c-crab-benchmark/langflow-ai__langflow-918,fallback,,sha256:8f0700b5a925e1bec065e16c1e6c0c4ff84093cac8c482aefe9043e60365610a,ghcr.io/c-crab-benchmark/langflow-ai__langflow-918:latest,ghcr.io/c-crab-benchmark/langflow-ai__langflow-918@sha256:b7e7833fc2440a77b4b5a7f6ea9fe172db1105c3baba599be99d154d8b23f291
pandas-dev__pandas-23866@45e5f06,pandas-dev/pandas,reviewbench/pandas-dev__pandas-23866,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23866,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23866,fallback,,sha256:c07dfdc9d0a4811e5cc71a352f9b57070a7ba6925285aaf28387c7864e05c0ea,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23866:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23866@sha256:f43936fda08b48558cbde42d0ad1e770f2329b032785c2ad6f1136c7df1c6c38
scikit-learn__scikit-learn-14660@850cd0a,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-14660,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-14660,False,reviewbench/scikit-learn__scikit-learn-14660,primary,,sha256:04a296e949e62a460a3ea765461a79630388bfa32178fae7e79c876c77ba6d31,reviewbench/scikit-learn__scikit-learn-14660:latest,
scikit-learn__scikit-learn-12486@15a4397,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-12486,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-12486,False,reviewbench/scikit-learn__scikit-learn-12486,primary,,sha256:b00f145b44082ded5a132774939a0f474a63e10b7d8658e1b893c879ccbbd59b,reviewbench/scikit-learn__scikit-learn-12486:latest,
scipy__scipy-18152@d349c38,scipy/scipy,reviewbench/scipy__scipy-18152,True,ghcr.io/c-crab-benchmark/scipy__scipy-18152,False,reviewbench/scipy__scipy-18152,primary,,sha256:b70df3877d755480e079545a21b9c7c51d2f7eeffed24dd6b1d2de5940853317,reviewbench/scipy__scipy-18152:latest,
RasaHQ__rasa-7797@3d69847,RasaHQ/rasa,reviewbench/rasahq__rasa-7797,False,ghcr.io/c-crab-benchmark/rasahq__rasa-7797,True,ghcr.io/c-crab-benchmark/rasahq__rasa-7797,fallback,,sha256:8b0a0ac6213d634559163301ff75b2f077721b9b7487a5192ca3413a2c7b5e3c,ghcr.io/c-crab-benchmark/rasahq__rasa-7797:latest,ghcr.io/c-crab-benchmark/rasahq__rasa-7797@sha256:3524fa45fbe5072885a22f541710a0c8633223c31ef36526774c4aa1199d1835
pandas-dev__pandas-24968@0ea6653,pandas-dev/pandas,reviewbench/pandas-dev__pandas-24968,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-24968,False,reviewbench/pandas-dev__pandas-24968,primary,,sha256:5945b72873c00d1f2afd130408718caa8d0e65692f395f690b8e8b6ff9d5bfdd,reviewbench/pandas-dev__pandas-24968:latest,
scikit-learn__scikit-learn-23548@cc5e175,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-23548,False,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-23548,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-23548,fallback,,sha256:055ce8abb62317b1fff71da5159dce9c177bc1b8fcf2b3ffb418410d6640b9f9,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-23548:latest,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-23548@sha256:e7fd6030482fdc7e401cd1323369639c79aec1bbc237b4b62b974b605a047b38
pytorch__vision-2988@7ea166d,pytorch/vision,reviewbench/pytorch__vision-2988,False,ghcr.io/c-crab-benchmark/pytorch__vision-2988,True,ghcr.io/c-crab-benchmark/pytorch__vision-2988,fallback,,sha256:e6f1a26f3c7cf1fc461d30162a2ac6550178839c281d14fc460ebd90ab3c3f97,ghcr.io/c-crab-benchmark/pytorch__vision-2988:latest,ghcr.io/c-crab-benchmark/pytorch__vision-2988@sha256:2f3b059ad772c30ebd8cf8713cd6ec0b15e0bc3a322a0cb02328e5aaa8bd7abe
pandas-dev__pandas-35974@d0a8a68,pandas-dev/pandas,reviewbench/pandas-dev__pandas-35974,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35974,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35974,fallback,,sha256:985889abbba33f9d9f6a1cceb85b8d4a3be0f06a4fbeeaeaf1f34b6f610fb061,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35974:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35974@sha256:995ff8b1eb75ba0a07f9a18a59f2c309bec2127826cee381fcad3e60bb5f5903
pandas-dev__pandas-20550@c1dfe56,pandas-dev/pandas,reviewbench/pandas-dev__pandas-20550,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-20550,False,reviewbench/pandas-dev__pandas-20550,primary,,sha256:2c01b2f084c7ea3c4278250a86725a5d450ad28fe59fdddaed367f48dcad1e0c,reviewbench/pandas-dev__pandas-20550:latest,
pandas-dev__pandas-29356@cadbdc3,pandas-dev/pandas,reviewbench/pandas-dev__pandas-29356,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-29356,False,reviewbench/pandas-dev__pandas-29356,primary,,sha256:4c549145b7863968c42ee5ca612c2f6b0fbdba94cdb3b68b624e02290767ccda,reviewbench/pandas-dev__pandas-29356:latest,
pandas-dev__pandas-28802@33c889c,pandas-dev/pandas,reviewbench/pandas-dev__pandas-28802,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-28802,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-28802,fallback,,sha256:acdc51d35db5615a104950312a60f0ccca27c697835555666803946e34ef1aae,ghcr.io/c-crab-benchmark/pandas-dev__pandas-28802:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-28802@sha256:3d57e747625c4fe57f337646bb7f2d3c9d2df1347206b48020ecf344d7f5abec
scikit-learn__scikit-learn-8835@4bef1da,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-8835,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-8835,True,reviewbench/scikit-learn__scikit-learn-8835,primary,,sha256:2f24487efae1599b32f96dfc45995c5627818db375444cca7c89cf4657a5b043,reviewbench/scikit-learn__scikit-learn-8835:latest;ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-8835:latest,
pandas-dev__pandas-23480@ab05b87,pandas-dev/pandas,reviewbench/pandas-dev__pandas-23480,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23480,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23480,fallback,,sha256:b1dd3585b12d33a3727b6d36410bf4bf28b3c7a9ac5ddaa46eb9bd74edf42f04,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23480:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23480@sha256:000e501de871fbefb8a298c2b47fdd0a3eacec6e7707d9562391a2a7a6f5bacf
scipy__scipy-16508@3d7cf12,scipy/scipy,reviewbench/scipy__scipy-16508,True,ghcr.io/c-crab-benchmark/scipy__scipy-16508,False,reviewbench/scipy__scipy-16508,primary,,sha256:06608ac14415c97f69b2eecbb4ad301f288a0f0cfc84fd84625ec1c0b0abceda,reviewbench/scipy__scipy-16508:latest,
matplotlib__matplotlib-24111@3f99c20,matplotlib/matplotlib,reviewbench/matplotlib__matplotlib-24111,True,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-24111,False,reviewbench/matplotlib__matplotlib-24111,primary,,sha256:ba1c646ded6df3b909c8baa13917a71d3020a2b152d1e07fc0a4a20991907e0e,reviewbench/matplotlib__matplotlib-24111:latest,
pytorch__vision-4457@231054c,pytorch/vision,reviewbench/pytorch__vision-4457,False,ghcr.io/c-crab-benchmark/pytorch__vision-4457,True,ghcr.io/c-crab-benchmark/pytorch__vision-4457,fallback,,sha256:43e0ddf97b586c6234eb6b87ff9a445f8b8e01e8fe5922b88d5c727bfbf99ff7,ghcr.io/c-crab-benchmark/pytorch__vision-4457:latest,ghcr.io/c-crab-benchmark/pytorch__vision-4457@sha256:1dc95fe743fb9abaef89c189501ba651d66c1ede5bfdf9c93865ba16e8ab048f
jina-ai__serve-5607@900d9e3,jina-ai/serve,reviewbench/jina-ai__serve-5607,True,ghcr.io/c-crab-benchmark/jina-ai__serve-5607,False,reviewbench/jina-ai__serve-5607,primary,,sha256:6357563ca5be51836cbd5bb60712737e0cadbd3813eccf644659ae10067f95fb,reviewbench/jina-ai__serve-5607:latest,
scikit-learn__scikit-learn-9802@5c7da54,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-9802,False,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-9802,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-9802,fallback,,sha256:c4c2d646317a3ff99fd657666483dcf2c73ddd2b9e1a61947267fd3c9fddecb0,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-9802:latest,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-9802@sha256:cf856e826ccd0b1c249629e17b034a393f3f40a778037ae293c5abb94226ddfe
pandas-dev__pandas-19021@fd1e7a5,pandas-dev/pandas,reviewbench/pandas-dev__pandas-19021,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-19021,False,reviewbench/pandas-dev__pandas-19021,primary,,sha256:f9851a98551b13de8bd3335370b72a68297a2db123d3b62070be8acefeeea77c,reviewbench/pandas-dev__pandas-19021:latest,
scipy__scipy-15905@171e94e,scipy/scipy,reviewbench/scipy__scipy-15905,True,ghcr.io/c-crab-benchmark/scipy__scipy-15905,False,reviewbench/scipy__scipy-15905,primary,,sha256:4395652ebf89f4900c6c5c7a24c86c85faaeb27f0212796c41a7aa317759a0fb,reviewbench/scipy__scipy-15905:latest,
scikit-learn__scikit-learn-14427@0f2047d,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-14427,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-14427,False,reviewbench/scikit-learn__scikit-learn-14427,primary,,sha256:aa8d4a9d3eef1e2d56ed66d7ee190d766c239ddbaf1ffbe1909eb1651342ce74,reviewbench/scikit-learn__scikit-learn-14427:latest,
pandas-dev__pandas-37676@22a6bff,pandas-dev/pandas,reviewbench/pandas-dev__pandas-37676,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-37676,False,reviewbench/pandas-dev__pandas-37676,primary,,sha256:42cde0158b3f92e7d09ef9c66620054be08b3bef086f818258dd37579eaa7715,reviewbench/pandas-dev__pandas-37676:latest,
apache__airflow-32366@52228da,apache/airflow,reviewbench/apache__airflow-32366,False,ghcr.io/c-crab-benchmark/apache__airflow-32366,True,ghcr.io/c-crab-benchmark/apache__airflow-32366,fallback,,sha256:2952067214bd94181f2ed0077d2b91cd348f99b1358e5e37e4ca3b12af0626b9,ghcr.io/c-crab-benchmark/apache__airflow-32366:latest,ghcr.io/c-crab-benchmark/apache__airflow-32366@sha256:7bab5b191411b3b19fd651ace60f43aa8b54ca894df5a08cd6255a43feda2cba
pandas-dev__pandas-25914@87c183e,pandas-dev/pandas,reviewbench/pandas-dev__pandas-25914,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-25914,False,reviewbench/pandas-dev__pandas-25914,primary,,sha256:c2ed225e58c3f1295c7bd5a9833e4648d0a0bfd363576a49eed5bacbf7f0cd78,reviewbench/pandas-dev__pandas-25914:latest,
scipy__scipy-13893@4fcbd8b,scipy/scipy,reviewbench/scipy__scipy-13893,False,ghcr.io/c-crab-benchmark/scipy__scipy-13893,True,ghcr.io/c-crab-benchmark/scipy__scipy-13893,fallback,,sha256:d0e5830d94b47776430fbc077950bfb3845ffc272a362fdccc52e38feeada47e,ghcr.io/c-crab-benchmark/scipy__scipy-13893:latest,ghcr.io/c-crab-benchmark/scipy__scipy-13893@sha256:b914218ab03602a3cbd62f9d02939040509bd78cc1c71f685a757762fb9c530f
scikit-learn__scikit-learn-23370@1dde56f,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-23370,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-23370,False,reviewbench/scikit-learn__scikit-learn-23370,primary,,sha256:29c4db3e944b88082853d4401ec12e6b13bec5e95760e9358629499053045284,reviewbench/scikit-learn__scikit-learn-23370:latest,
scipy__scipy-7353@0a59715,scipy/scipy,reviewbench/scipy__scipy-7353,True,ghcr.io/c-crab-benchmark/scipy__scipy-7353,False,reviewbench/scipy__scipy-7353,primary,,sha256:e1f2237bb401343ddb7aad5d8af047729ac6c5805c754b021e2f3523a11b4319,reviewbench/scipy__scipy-7353:latest,
scipy__scipy-10410@3a58e13,scipy/scipy,reviewbench/scipy__scipy-10410,True,ghcr.io/c-crab-benchmark/scipy__scipy-10410,False,reviewbench/scipy__scipy-10410,primary,,sha256:2e415fcafe0d06d860fe38880a57321b55a50636eefba258333ff286508ce6dc,reviewbench/scipy__scipy-10410:latest,
pandas-dev__pandas-18831@4821f05,pandas-dev/pandas,reviewbench/pandas-dev__pandas-18831,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-18831,False,reviewbench/pandas-dev__pandas-18831,primary,,sha256:2c42012b508b0d9e8a674d835c36d70a7903d7799e2d2fdfd7eecdd747ea9130,reviewbench/pandas-dev__pandas-18831:latest,
pandas-dev__pandas-16247@fa4e036,pandas-dev/pandas,reviewbench/pandas-dev__pandas-16247,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-16247,False,reviewbench/pandas-dev__pandas-16247,primary,,sha256:d430d452e3e606a7530ee7263e0e12d61ebfd88839f235021858ef75bf11d380,reviewbench/pandas-dev__pandas-16247:latest,
hummingbot__hummingbot-4889@d8a242a,hummingbot/hummingbot,reviewbench/hummingbot__hummingbot-4889,False,ghcr.io/c-crab-benchmark/hummingbot__hummingbot-4889,True,ghcr.io/c-crab-benchmark/hummingbot__hummingbot-4889,fallback,,sha256:42c5b36c5d6c24b05f72e9f4e6323331ad242c9d21fcde3af4e2b59ae34e70e9,ghcr.io/c-crab-benchmark/hummingbot__hummingbot-4889:latest,ghcr.io/c-crab-benchmark/hummingbot__hummingbot-4889@sha256:8d7d87b59982baed4a55ef8ffe9c42667abf1936969e6d474ca8272dfc6a940e
scipy__scipy-13918@c98fbe5,scipy/scipy,reviewbench/scipy__scipy-13918,True,ghcr.io/c-crab-benchmark/scipy__scipy-13918,False,reviewbench/scipy__scipy-13918,primary,,sha256:ce48091661a27bd09d2518b903d5a2169e1c99ab5055702b2e431103117c967e,reviewbench/scipy__scipy-13918:latest,
